time,P,Q,R,Phi,The,Psi,U,V,W,X,Y,Z,RPM1,RPM2,RPM3,RPM4,mc1,mc2,mc3,mc4,Phi_cmd,The_cmd,Psi_cmd,Alt_cmd
23.04,3.56175333681219e-09,-3.24643649402457e-16,-1.21193237387604e-16,-0.174532928542958,-8.29101711350135e-16,5.12839385810008e-17,1.00826496807331e-14,32.4543886627328,5.7131495646512,7.75344109652373e-14,311.970403757696,3.06168683445279,4139.162604184,4139.16260410733,4139.16260410733,4139.162604184,39.2515722460089,39.2515722451036,39.2515722451036,39.2515722460089,-0.174532925199433,0,0,3.048
23.06,3.4997214459988e-09,-3.63599253316719e-16,-1.21193237387604e-16,-0.174532928472344,-8.36684118323247e-16,5.0159664765007e-17,9.8821737242956e-15,32.4884584362339,5.71909234766074,7.77007702039679e-14,312.629817830066,3.06150036285735,4139.18583496014,4139.18583488445,4139.18583488445,4139.18583496014,39.2518598190005,39.2518598181071,39.2518598181071,39.2518598190005,-0.174532925199433,0,0,3.048
23.08,3.43848274322173e-09,-3.76584454626293e-16,-1.21193237387604e-16,-0.174532928402963,-8.44650163103735e-16,4.91030366460378e-17,9.68239980847063e-15,32.5225282097148,5.72503736540308,7.78638136690341e-14,313.289923588928,3.0613126402115,4139.20902919041,4139.20902911569,4139.20902911569,4139.20902919041,39.2521467423555,39.252146741474,39.252146741474,39.2521467423555,-0.174532925199433,0,0,3.048
23.1,3.37803421591427e-09,-4.41510461141319e-16,-1.21193237387604e-16,-0.174532928334799,-8.53639242037012e-16,4.82267970531998e-17,9.48680065131873e-15,32.5565979831759,5.730984614174,7.80235118677412e-14,313.950721042035,3.06112371049442,4139.23218276064,4139.23218268689,4139.23218268689,4139.23218276064,39.2524329665462,39.2524329656766,39.2524329656766,39.2524329665462,-0.174532925199433,0,0,3.048
23.12,3.31837404614826e-09,-4.80466065053433e-16,-1.21193237387604e-16,-0.174532928267837,-8.63523475854025e-16,4.75083974205437e-17,9.29456879297195e-15,32.5906677566175,5.73693408987487,7.81798279457308e-14,314.61221019713,3.06093361760843,4139.25529159276,4139.25529151997,4139.25529151997,4139.25529159276,39.2527184425193,39.2527184416616,39.2527184416616,39.2527184425193,-0.174532925199433,0,0,3.048
23.14,3.25949898762335e-09,-5.32406870269195e-16,-1.21193237387604e-16,-0.174532928202059,-8.73407709671133e-16,4.678999778727e-17,9.10029581982698e-15,32.6247375300398,5.74288578801615,7.83327246734195e-14,315.274391061937,3.0607424053713,4139.27835164534,4139.27835157352,4139.27835157352,4139.27835164534,39.253003121702,39.253003120856,39.253003120856,39.253003121702,-0.174532925199433,0,0,3.048
23.16,3.20140465134152e-09,-5.32406870277494e-16,-1.21193237387604e-16,-0.174532928137452,-8.84314977641141e-16,4.62519866798357e-17,8.90992671683665e-15,32.6588073034432,5.74883970372092,7.84821620335046e-14,315.937263644167,3.06055011750852,4139.30135891412,4139.30135884325,4139.30135884325,4139.30135891412,39.2532869560072,39.2532869551729,39.2532869551729,39.2532869560072,-0.174532925199433,0,0,3.048
23.18,3.14408864802571e-09,-5.58377272890104e-16,-1.21193237387604e-16,-0.174532928073998,-8.94838607803971e-16,4.56463298743343e-17,8.71523305184551e-15,32.6928770768279,5.7547958317285,7.86280982720965e-14,316.600827951511,3.06035679764579,4139.32430943245,4139.32430936254,4139.32430936254,4139.32430943245,39.2535698978401,39.2535698970174,39.2535698970174,39.2535698978401,-0.174532925199433,0,0,3.048
23.2,3.08754635494428e-09,-5.58377272898366e-16,-1.21193237387604e-16,-0.174532928011683,-9.06257392850633e-16,4.51985130287347e-17,8.52356134369231e-15,32.7269468501943,5.76075416639805,7.87704928696273e-14,317.265083991644,3.06016248930143,4139.34719927184,4139.34719920288,4139.34719920288,4139.34719927184,39.2538519001031,39.253851899292,39.253851899292,39.2538519001031,-0.174532925199433,0,0,3.048
23.22,3.0317746816193e-09,-6.23303279415875e-16,-1.21193237387604e-16,-0.174532927950491,-9.18827091319357e-16,4.49536332744925e-17,8.33629502535883e-15,32.7610166235427,5.7667147017123,7.89093008922973e-14,317.930031772218,3.05996723587894,4139.3700245424,4139.37002447438,4139.37002447438,4139.3700245424,39.2541329162016,39.254132915402,39.254132915402,39.2541329162016,-0.174532925199433,0,0,3.048
23.24,2.97676929099355e-09,-5.58377272912681e-16,-1.21193237387604e-16,-0.174532927890407,-9.3114103125001e-16,4.46636563879889e-17,8.14492731015766e-15,32.7950863968734,5.77267743128124,7.90444730831564e-14,318.595671300863,3.05977108065965,4139.39278139332,4139.39278132624,4139.39278132624,4139.39278139332,39.2544129000491,39.2544128992609,39.2544128992609,39.2544129000491,-0.174532925199433,0,0,3.048
23.26,2.92252587198019e-09,-5.71362474223078e-16,-1.21193237387604e-16,-0.174532927831415,-9.43710729718991e-16,4.44187766322871e-17,7.95276077676101e-15,32.8291561701866,5.77864234834592,7.91759599605207e-14,319.26200258519,3.05957406679541,4139.41546601331,4139.41546594716,4139.41546594716,4139.41546601331,39.2546918060728,39.2546918052958,39.2546918052958,39.2546918060728,-0.174532925199433,0,0,3.048
23.28,2.86903938632111e-09,-6.10318078134295e-16,-1.21193237387604e-16,-0.174532927773501,-9.56152548919004e-16,4.41513483101179e-17,7.75741851060011e-15,32.8632259434826,5.78460944578227,7.93037143744655e-14,319.929025632782,3.05937623730131,4139.43807463107,4139.43807456586,4139.43807456586,4139.43807463107,39.2549695892177,39.254969588452,39.254969588452,39.2549695892177,-0.174532925199433,0,0,3.048
23.3,2.81630539307748e-09,-6.10318078140878e-16,-1.21193237387604e-16,-0.174532927716648,-9.68594368119111e-16,4.38839199872656e-17,7.55954899667099e-15,32.8972957167618,5.79057871610495,7.94276880533269e-14,320.596740451199,3.05917763504861,4139.46060351572,4139.46060345143,4139.46060345143,4139.46060351572,39.2552462049526,39.255246204198,39.255246204198,39.2552462049526,-0.174532925199433,0,0,3.048
23.32,2.76431887996158e-09,-5.32406870335894e-16,-1.21193237387604e-16,-0.174532927660843,-9.80652549511999e-16,4.35488459664979e-17,7.35704704551811e-15,32.9313654900243,5.79655015147129,7.95478313285998e-14,321.265147047973,3.0589783027576,4139.4830489772,4139.48304891382,4139.48304891382,4139.4830489772,39.2555216092742,39.2555216085308,39.2555216085308,39.2555216092742,-0.174532925199433,0,0,3.048
23.34,2.71307532812337e-09,-4.80466065135616e-16,-1.21193237387604e-16,-0.174532927606071,-9.91559817483019e-16,4.30108348534434e-17,7.14546481057676e-15,32.9654352632705,5.80252374368516,7.96640988465715e-14,321.934245430608,3.05877828299061,4139.50540736671,4139.50540730424,4139.50540730424,4139.50540736671,39.2557957587123,39.2557957579799,39.2557957579799,39.2557957587123,-0.174532925199433,0,0,3.048
23.36,2.66256985512716e-09,-5.32406870348931e-16,-1.21193237387604e-16,-0.174532927552316,-1.00144405130126e-15,4.22924352139707e-17,6.92579310908937e-15,32.9995050365006,5.80849948420103,7.97764470585266e-14,322.604035606581,3.05857761814511,4139.52767507711,4139.52767501554,4139.52767501554,4139.52767507711,39.2560686103335,39.2560686096119,39.2560686096119,39.2560686103335,-0.174532925199433,0,0,3.048
23.38,2.61279669554356e-09,-5.06436467750496e-16,-1.21193237387604e-16,-0.174532927499563,-1.01196768146512e-15,4.16867784026125e-17,6.7079050509642e-15,33.0335748097149,5.81447736412797,7.98848362716212e-14,323.274517583336,3.05837635044686,4139.54984854328,4139.5498484826,4139.5498484826,4139.54984854328,39.2563401217462,39.2563401210354,39.2563401210354,39.2563401217462,-0.174532925199433,0,0,3.048
23.4,2.56375055141045e-09,-5.06436467756263e-16,-1.21193237387604e-16,-0.174532927447799,-1.02236343235993e-15,4.10585730250009e-17,6.48715051170462e-15,33.0676445829138,5.82045737423367,7.99892273376593e-14,323.945691368288,3.05817452194313,4139.57192424255,4139.57192418277,4139.57192418277,4139.57192424255,39.2566102511049,39.2566102504048,39.2566102504048,39.2566102511049,-0.174532925199433,0,0,3.048
23.42,2.51542659223294e-09,-4.28525259951606e-16,-1.21193237387604e-16,-0.174532927397008,-1.03237554544749e-15,4.0362721949747e-17,6.2621410366828e-15,33.1017143560973,5.82643950494859,8.00895787867616e-14,324.617556968817,3.05797217449602,4139.59389869505,4139.59389863615,4139.59389863615,4139.59389869505,39.2568789571136,39.2568789564242,39.2568789564242,39.2568789571136,-0.174532925199433,0,0,3.048
23.44,2.46781796182475e-09,-3.76584454749431e-16,-1.21193237387604e-16,-0.174532927347177,-1.04123674511309e-15,3.94639337826642e-17,6.02840547476747e-15,33.1357841292658,5.83242374637007,8.01858535387469e-14,325.290114392272,3.0577693497759,4139.61576846404,4139.61576840602,4139.61576840602,4139.61576846404,39.257146199031,39.2571461983521,39.2571461983521,39.257146199031,-0.174532925199433,0,0,3.048
23.46,2.42091866102287e-09,-3.37628850848571e-16,-1.21193237387604e-16,-0.174532927298291,-1.04830763501109e-15,3.82494656953906e-17,5.78239088688842e-15,33.1698539024196,5.8384100882665,8.0278016318909e-14,325.963363645964,3.05756608925482,4139.63753015633,4139.63753009918,4139.63753009918,4139.63753015633,39.257411936673,39.2574119360045,39.2574119360045,39.257411936673,-0.174532925199433,0,0,3.048
23.48,2.37472414500685e-09,-2.2076203913747e-16,-1.21193237387604e-16,-0.174532927250336,-1.05422761148708e-15,3.68320605165616e-17,5.52827071662094e-15,33.2039236755588,5.84439852008149,8.03660384913385e-14,326.63730473717,3.05736243420012,4139.65918042254,4139.65918036625,4139.65918036625,4139.65918042254,39.2576761304173,39.2576761297591,39.2576761297591,39.2576761304173,-0.174532925199433,0,0,3.048
23.5,2.3292275575904e-09,-2.33747240444744e-16,-1.21193237387604e-16,-0.174532927203297,-1.05822939892633e-15,3.50764268521768e-17,5.2617010125947e-15,33.2379934486839,5.85038903093816,8.04498995295294e-14,327.311937673128,3.05715842566808,4139.68071595749,4139.68071590205,4139.68071590205,4139.68071595749,39.2579387412067,39.2579387405588,39.2579387405588,39.2579387412067,-0.174532925199433,0,0,3.048
23.52,2.28442251005448e-09,-3.24643649563469e-16,-1.21193237387604e-16,-0.174532927157162,-1.0640214961333e-15,3.36364731071328e-17,5.00490364160571e-15,33.2720632217949,5.85638160964335,8.05295824374891e-14,327.987262461041,3.05695410449761,4139.70213350045,4139.70213344586,4139.70213344586,4139.70213350045,39.2581997305526,39.2581997299149,39.2581997299149,39.2581997305526,-0.174532925199433,0,0,3.048
23.54,2.24030321099931e-09,-2.72702844360822e-16,-1.21193237387604e-16,-0.174532927111916,-1.07083662749328e-15,3.2376907887248e-17,4.75282999037051e-15,33.3061329948921,5.86237624469193,8.0605067464354e-14,328.663279108069,3.0567495113041,4139.72342983555,4139.72342978179,4139.72342978179,4139.72342983555,39.2584590605383,39.2584590599106,39.2584590599106,39.2584590605383,-0.174532925199433,0,0,3.048
23.56,2.19686428455155e-09,-3.50614052177675e-16,-1.21193237387604e-16,-0.174532927067545,-1.07701236250768e-15,3.10045998387291e-17,4.49559249529392e-15,33.3402027679759,5.86837292427113,8.06763290539514e-14,329.339987621333,3.05654468647328,4139.74460179196,4139.74460173904,4139.74460173904,4139.74460179196,39.2587166938222,39.2587166932045,39.2587166932045,39.2587166938222,-0.174532925199433,0,0,3.048
23.58,2.15409780973841e-09,-2.33747240466808e-16,-1.21193237387604e-16,-0.174532927024037,-1.08318809752212e-15,2.96322917899666e-17,4.23709462041866e-15,33.3742725410463,5.87437163626489,8.07433414378956e-14,330.017388007913,3.05633967015527,4139.76564624427,4139.76564619217,4139.76564619217,4139.76564624427,39.2589725936409,39.258972593033,39.258972593033,39.2589725936409,-0.174532925199433,0,0,3.048
23.6,2.11199854053855e-09,-2.33747240471384e-16,-1.21193237387604e-16,-0.174532926981377,-1.0882129191145e-15,2.80570466500305e-17,3.9706205566871e-15,33.4083423141037,5.88037236825823,8.0806083818283e-14,330.695480274845,3.05613450225857,4139.7865601127,4139.78656006141,4139.78656006141,4139.7865601127,39.2592267238119,39.2592267232137,39.2592267232137,39.2592267238119,-0.174532925199433,0,0,3.048
23.62,2.07055917926886e-09,-2.33747240476399e-16,-1.21193237387604e-16,-0.174532926939552,-1.0932377407069e-15,2.6481801509897e-17,3.7031061002252e-15,33.4424120871483,5.88637510754165,8.08645367606192e-14,331.374264429122,3.05592922244425,4139.80734036339,4139.80734031291,4139.80734031291,4139.80734036339,39.2594790487368,39.2594790481482,39.2594790481482,39.2594790487368,-0.174532925199433,0,0,3.048
23.64,2.0297735190031e-09,-2.72702844386283e-16,-1.21193237387604e-16,-0.17453292689855,-1.09902983791409e-15,2.50418477634472e-17,3.43914091510092e-15,33.4764818601803,5.89237984111557,8.09186815946928e-14,332.053740477693,3.05572387012023,4139.82798400869,4139.827983959,4139.827983959,4139.82798400869,39.2597295334035,39.2597295328245,39.2597295328245,39.2597295334035,-0.174532925199433,0,0,3.048
23.66,1.9896357423711e-09,-2.72702844391445e-16,-1.21193237387604e-16,-0.174532926858357,-1.10482193512133e-15,2.36018940167878e-17,3.17391305609231e-15,33.5105516331999,5.89838655569479,8.09684975572215e-14,332.733908427461,3.05551848443553,4139.84848810732,4139.84848805843,4139.84848805843,4139.84848810732,39.2599781433893,39.2599781428197,39.2599781428197,39.2599781433893,-0.174532925199433,0,0,3.048
23.68,1.95013860363052e-09,-2.72702844395345e-16,-1.21193237387604e-16,-0.17453292681896,-1.11061403232859e-15,2.2161940269914e-17,2.90749897342443e-15,33.5446214062073,5.90439523771293,8.10139618619976e-14,333.414768285282,3.05531310427476,4139.86884976468,4139.86884971657,4139.86884971657,4139.86884976468,39.2602248448626,39.2602248443024,39.2602248443024,39.2602248448626,-0.174532925199433,0,0,3.048
23.7,1.91127594779596e-09,-2.59717643098636e-16,-1.21193237387604e-16,-0.174532926780347,-1.11602249172849e-15,2.065434082594e-17,2.63752097355993e-15,33.5786911792029,5.91040587332698,8.10550527223673e-14,334.096320057965,3.0551077682526,4139.88906613305,4139.88906608571,4139.88906608571,4139.88906613305,39.2604696045861,39.2604696040351,39.2604696040351,39.2604696045861,-0.174532925199433,0,0,3.048
23.72,1.87304042524346e-09,-2.20762039198012e-16,-1.21193237387604e-16,-0.174532926742505,-1.1207915547828e-15,1.90339985536448e-17,2.36269071636601e-15,33.6127609521867,5.91641844842178,8.10917478298828e-14,334.778563752269,3.05490251470839,4139.90913441177,4139.9091343652,4139.9091343652,4139.90913441177,39.260712389918,39.2607123893761,39.2607123893761,39.260712389918,-0.174532925199433,0,0,3.048
23.74,1.83542541352038e-09,-1.42850831391335e-16,-1.21193237387604e-16,-0.174532926705422,-1.12517698002974e-15,1.73460105843129e-17,2.08471450257949e-15,33.646830725159,5.92243294861457,8.11240306463631e-14,335.461499374906,3.0546973817008,4139.92905184749,4139.92905180168,4139.92905180168,4139.92905184749,39.2609531688146,39.2609531682817,39.2609531682817,39.2609531688146,-0.174532925199433,0,0,3.048
23.76,1.79842377076599e-09,-1.42850831396613e-16,-1.21193237387604e-16,-0.174532926669084,-1.12841149185453e-15,1.5455085524281e-17,1.7989698998109e-15,33.68090049812,5.92844935925957,8.11518878637378e-14,336.145126932536,3.05449240700266,4139.94881573433,4139.94881568928,4139.94881568928,4139.94881573433,39.2611919098319,39.261191909308,39.261191909308,39.2611919098319,-0.174532925199433,0,0,3.048
23.78,1.76202903035004e-09,-1.29865630099955e-16,-1.21193237387604e-16,-0.17453292663348,-1.13241327929415e-15,1.36994518578201e-17,1.51714774020088e-15,33.71497027107,5.93446766545252,8.11753062794507e-14,336.829446431767,3.05428762809576,4139.96842341409,4139.96842336977,4139.96842336977,4139.96842341409,39.2614285821279,39.2614285816127,39.2614285816127,39.2614285821279,-0.174532925199433,0,0,3.048
23.8,1.72623495937591e-09,-7.79248248962389e-17,-1.21193237387604e-16,-0.174532926598599,-1.13539203258072e-15,1.17634296663745e-17,1.22833570633591e-15,33.749040044009,5.9404878520353,8.11942730636211e-14,337.514457879156,3.05408308216584,4139.98787227637,4139.98787223278,4139.98787223278,4139.98787227637,39.2616631554636,39.2616631549571,39.2616631549571,39.2616631554636,-0.174532925199433,0,0,3.048
23.82,1.69103509121336e-09,-1.03895227503711e-16,-1.21193237387604e-16,-0.174532926564427,-1.13773138952165e-15,9.71466464682258e-18,9.35038512709679e-16,33.7831098169374,5.94650990360055,8.1208776801466e-14,338.200161281207,3.05387880609764,4140.00715975878,4140.00715971592,4140.00715971592,4140.00715975878,39.2618956002047,39.2618955997069,39.2618955997069,39.2618956002047,-0.174532925199433,0,0,3.048
23.84,1.65642197235683e-09,-1.2998818394788e-17,-1.21193237387604e-16,-0.174532926530954,-1.13943135011691e-15,7.55315679921255e-18,6.3737261954978e-16,33.8171795898553,5.95253380449626,8.12188079245826e-14,338.88655664437,3.05367483647,4140.02628334708,4140.02628330494,4140.02628330494,4140.02628334708,39.2621258873234,39.262125886834,39.262125886834,39.2621258873234,-0.174532925199433,0,0,3.048
23.86,1.62238911020567e-09,1.29715842042423e-17,-1.21193237387604e-16,-0.174532926498166,-1.13972463875169e-15,5.14361473000695e-18,3.31043774534187e-16,33.8512493627629,5.95855953883043,8.12243619922931e-14,339.573643975039,3.05347120955112,4140.0452405753,4140.04524053387,4140.04524053387,4140.0452405753,39.2623539883991,39.2623539879181,39.2623539879181,39.2623539883991,-0.174532925199433,0,0,3.048
23.88,1.58892876557991e-09,-2.59840197055003e-17,-1.21193237387604e-16,-0.174532926466054,-1.14065732373215e-15,2.84681548875603e-18,2.8420720338931e-17,33.8853191356605,5.96458709047574,8.1225440875631e-14,340.261423279554,3.05326796129388,4140.0640290259,4140.06402898517,4140.06402898517,4140.0640290259,39.2625798756199,39.2625798751472,39.2625798751472,39.2625798756199,-0.174532925199433,0,0,3.048
23.9,1.55603592619185e-09,-6.49396236140988e-17,-1.21193237387604e-16,-0.174532926434605,-1.14235728432745e-15,6.85307641012026e-19,-2.69890613192104e-16,33.9193889085481,5.97061644307418,8.12220423885441e-14,340.949894564197,3.05306512733124,4140.08264632987,4140.08264628983,4140.08264628983,4140.08264632987,39.2628035217835,39.2628035213191,39.2628035213191,39.2628035217835,-0.174532925199433,0,0,3.048
23.92,1.52370272300949e-09,-1.16880428824716e-16,-1.21193237387604e-16,-0.174532926403809,-1.14405724492273e-15,-1.47620020676889e-18,-5.68686671716607e-16,33.953458681426,5.97664758004176,8.12141613150617e-14,341.639057835196,3.05286274297172,4140.10109016683,4140.10109012747,4140.10109012747,4140.10109016683,39.2630249002982,39.2630248998418,39.2630248998418,39.2630249002982,-0.174532925199433,0,0,3.048
23.94,1.4919217544681e-09,-1.16880428827444e-16,-1.21193237387604e-16,-0.174532926373654,-1.14678023967111e-15,-3.45731952995757e-18,-8.61779597195024e-16,33.9875284542943,5.98268048457317,8.12017907381155e-14,342.328913098716,3.05266084319504,4140.11935826516,4140.11935822648,4140.11935822648,4140.11935826516,39.2632439851837,39.2632439847352,39.2632439847352,39.2632439851837,-0.174532925199433,0,0,3.048
23.96,1.46068754081272e-09,-1.0389522752953e-16,-1.21193237387604e-16,-0.174532926344128,-1.14835232099725e-15,-5.64137594338925e-18,-1.16239644984849e-15,34.0215982271533,5.98871513964649,8.11849220042712e-14,343.019460360868,3.05245946264778,4140.13744840208,4140.13744836406,4140.13744836406,4140.13744840208,39.2634607510713,39.2634607506308,39.2634607506308,39.2634607510713,-0.174532925199433,0,0,3.048
23.98,1.42999197927774e-09,-2.59840197219061e-17,-1.21193237387604e-16,-0.174532926315223,-1.15043591939995e-15,-7.73523809457288e-18,-1.46025885030194e-15,34.0556680000032,5.9947515280279,8.11635498003967e-14,343.7106996277,3.05225863563917,4140.1553584037,4140.15535836634,4140.15535836634,4140.1553584037,39.2636751732053,39.2636751727726,39.2636751727726,39.2636751732053,-0.174532925199433,0,0,3.048
24,1.39982894084815e-09,3.89419867843178e-17,-1.21193237387604e-16,-0.174532926286925,-1.15098496657299e-15,-1.00996830326132e-17,-1.76794948751409e-15,34.089737772844,6.00078963227638,8.11376697270769e-14,344.402630905202,3.05205839613694,4140.17308614516,4140.17308610845,4140.17308610845,4140.17308614516,39.2638872274426,39.2638872270175,39.2638872270175,39.2638872274426,-0.174532925199433,0,0,3.048
24.02,1.37019143948565e-09,7.78975906867101e-17,-1.21193237387604e-16,-0.174532926259226,-1.14987158324718e-15,-1.27572593229961e-17,-2.08576381096288e-15,34.123807545676,6.00682943474845,8.11072780556049e-14,345.095254199303,3.05185877776332,4140.1906295506,4140.19062951453,4140.19062951453,4140.1906295506,39.2640968902534,39.2640968898358,39.2640968898358,39.2640968902534,-0.174532925199433,0,0,3.048
24.04,1.34107269691516e-09,2.59567854770557e-17,-1.21193237387604e-16,-0.174532926232114,-1.14875819992136e-15,-1.54148356133436e-17,-2.40337523388529e-15,34.1578773184993,6.01287091760285,8.10723813524409e-14,345.788569515869,3.05165981379107,4140.20798659329,4140.20798655785,4140.20798655785,4140.20798659329,39.2643041387214,39.2643041383113,39.2643041383113,39.2643041387214,-0.174532925199433,0,0,3.048
24.06,1.31246705158891e-09,-3.89692210358305e-17,-1.21193237387604e-16,-0.17453292620558,-1.14981876417093e-15,-1.76890862891815e-17,-2.70775467002881e-15,34.1919470913141,6.01891406280532,8.10329860982801e-14,346.482576860705,3.05146153713965,4140.22515529563,4140.22515526082,4140.22515526082,4140.22515529563,39.2645089505437,39.264508950141,39.264508950141,39.2645089505437,-0.174532925199433,0,0,3.048
24.08,1.28436611506685e-09,-7.79248249444296e-17,-1.21193237387604e-16,-0.174532926179612,-1.1517744833045e-15,-1.98054970061578e-17,-3.0069972991676e-15,34.2260168641207,6.02495885213331,8.09890902945219e-14,347.177276239552,3.05126398037146,4140.24213372921,4140.24213369502,4140.24213369502,4140.24213372921,39.2647113040309,39.2647113036354,39.2647113036354,39.2647113040309,-0.174532925199433,0,0,3.048
24.1,1.25676440759405e-09,-7.79248249479103e-17,-1.21193237387604e-16,-0.174532926154202,-1.15373020243809e-15,-2.19219077231659e-17,-3.30677324610844e-15,34.260086636919,6.03100526718069,8.09406887790875e-14,347.872667658088,3.05106717568818,4140.25892001478,4140.2589199812,4140.2589199812,4140.25892001478,39.2649111781068,39.2649111777185,39.2649111777185,39.2649111781068,-0.174532925199433,0,0,3.048
24.12,1.22965473536898e-09,-2.59840197436877e-17,-1.21193237387604e-16,-0.174532926129338,-1.15568592157169e-15,-2.40383184402123e-17,-3.60700606109281e-15,34.2941564097094,6.03705328936256,8.08877742928488e-14,348.568751121926,3.05087115492717,4140.27551232234,4140.27551228935,4140.27551228935,4140.27551232234,39.2651085523083,39.2651085519271,39.2651085519271,39.2651085523083,-0.174532925199433,0,0,3.048
24.14,1.2030307875838e-09,1.2971584158673e-17,-1.21193237387604e-16,-0.174532926105012,-1.15585133093729e-15,-2.64704090749121e-17,-3.9185769883674e-15,34.3282261824919,6.0431028999199,8.08303412784614e-14,349.265526636617,3.05067594955805,4140.29190887106,4140.29190883867,4140.29190883867,4140.29190887106,39.2653034067847,39.2653034064105,39.2653034064105,39.2653034067847,-0.174532925199433,0,0,3.048
24.16,1.1768864352235e-09,-3.89692210523e-17,-1.21193237387604e-16,-0.174532926081214,-1.15601674030289e-15,-2.89024997096093e-17,-4.23018807096982e-15,34.3622959552667,6.04915407992438,8.07683890325969e-14,349.962994207643,3.05048159067928,4140.30810792935,4140.30810789754,4140.30810789754,4140.30810792935,39.2654957222976,39.2654957219303,39.2654957219303,39.2654957222976,-0.174532925199433,0,0,3.048
24.18,1.15121451045697e-09,-5.19544223575095e-17,-1.21193237387604e-16,-0.174532926057933,-1.15643790820679e-15,-3.12894932132173e-17,-4.54044552057879e-15,34.3963657280339,6.05520681028304,8.07019188752603e-14,350.66115384042,3.05028810901489,4140.32410781479,4140.32410778356,4140.32410778356,4140.32410781479,39.26568548022,39.2656854798594,39.2656854798594,39.26568548022,-0.174532925199433,0,0,3.048
24.2,1.12600922188442e-09,-1.29988184539904e-17,-1.21193237387604e-16,-0.174532926035162,-1.15711483464899e-15,-3.36313895857548e-17,-4.84931992470054e-15,34.4304355007938,6.06126107174308,8.0630929758976e-14,351.360005540302,3.05009553491125,4140.33990689415,4140.33990686349,4140.33990686349,4140.33990689415,39.2658726625355,39.2658726621816,39.2658726621816,39.2658726625355,-0.174532925199433,0,0,3.048
24.22,1.10126249271064e-09,-3.8969221060226e-17,-1.21193237387604e-16,-0.17453292601289,-1.15817539889861e-15,-3.59056402617069e-17,-5.15604458857316e-15,34.4645052735465,6.06731684489656,8.05554212913522e-14,352.05954931257,3.04990389833403,4140.35550358332,4140.35550355322,4140.35550355322,4140.35550358332,39.2660572518377,39.2660572514904,39.2660572514904,39.2660572518377,-0.174532925199433,0,0,3.048
24.24,1.07696951841115e-09,3.89419867478568e-17,-1.21193237387604e-16,-0.174532925991108,-1.15898020460994e-15,-3.82249880687327e-17,-5.46453211504284e-15,34.498575046292,6.07337411018513,8.04753907987502e-14,352.759785162441,3.04971322886511,4140.37089634728,4140.37089631773,4140.37089631773,4140.37089634728,39.2662392313293,39.2662392309885,39.2662392309885,39.2662392313293,-0.174532925199433,0,0,3.048
24.26,1.0531227675692e-09,1.29715841423609e-17,-1.21193237387604e-16,-0.174532925969808,-1.1582504590915e-15,-4.08149186620894e-17,-5.78257562234944e-15,34.5326448190306,6.07943284790478,8.03908395557506e-14,353.460713095062,3.04952355569975,4140.38608370006,4140.38608367105,4140.38608367105,4140.38608370006,39.2664185848205,39.2664185844861,39.2664185844861,39.2664185848205,-0.174532925199433,0,0,3.048
24.28,1.02971759148272e-09,-7.79248249726717e-17,-1.21193237387604e-16,-0.174532925948981,-1.15918314407197e-15,-4.31117179036135e-17,-6.09042222259289e-15,34.5667145917623,6.08549303821054,8.03017707939985e-14,354.162333115514,3.04933490764371,4140.40106420465,4140.40106417619,4140.40106417619,4140.40106420465,39.2665952967286,39.2665952964005,39.2665952964005,39.2665952967286,-0.174532925199433,0,0,3.048
24.3,1.00674638082375e-09,-3.89692210692866e-17,-1.21193237387604e-16,-0.174532925928617,-1.16152250101306e-15,-4.51604829244124e-17,-6.38993492800371e-15,34.6007843644874,6.09155466112118,8.0208182346893e-14,354.864645228805,3.04914731311052,4140.41583647299,4140.41583644505,4140.41583644505,4140.41583647299,39.266769352076,39.2667693517541,39.2667693517541,39.266769352076,-0.174532925199433,0,0,3.048
24.32,9.84202591050827e-10,-1.36171665228524e-20,-1.21193237387604e-16,-0.174532925908708,-1.16194366891693e-15,-4.75474764280269e-17,-6.70185066195982e-15,34.634854137206,6.09761769652395,8.01100688721662e-14,355.567649439877,3.04896080011888,4140.43039916582,4140.4303991384,4140.4303991384,4140.43039916582,39.2669407364897,39.2669407361739,39.2669407361739,39.2669407364897,-0.174532925199433,0,0,3.048
24.34,9.62080768379409e-10,-1.29988184707652e-17,-1.21193237387604e-16,-0.174532925889246,-1.16274847462825e-15,-4.98668242350993e-17,-7.0114021610366e-15,34.6689239099181,6.10368212417929,8.00074265497769e-14,356.271345753599,3.04877539629009,4140.44475099264,4140.44475096574,4140.44475096574,4140.44475099264,39.2671094361985,39.2671094358887,39.2671094358887,39.2671094361985,-0.174532925199433,0,0,3.048
24.36,9.40375433054546e-10,-6.49396236799622e-17,-1.21193237387604e-16,-0.174532925870222,-1.16342540107042e-15,-5.22087206076887e-17,-7.3220862894398e-15,34.702993682624,6.10974792372545,7.99002568916325e-14,356.975734174771,3.0485911288456,4140.45889071161,4140.45889068521,4140.45889068521,4140.45889071161,39.267275438033,39.2672754377292,39.2672754377292,39.267275438033,-0.174532925199433,0,0,3.048
